artist,album,rating,review_link,info_link
Panopticon,Roads to the North,80,https://www.youtube.com/watch?v=WciHRKHwBuA,https://www.albumoftheyear.org/album/18193-panopticon-roads-to-the-north.php
Rustie,Green Language,30,https://www.youtube.com/watch?v=-9H3gaVgbUs,https://www.albumoftheyear.org/album/16904-rustie-green-language.php
Uncommon Nasa,New York Telephone,80,https://www.youtube.com/watch?v=S47nKJ8n0tk,https://www.albumoftheyear.org/album/20539-uncommon-nasa-new-york-telephone.php
Opeth,Pale Communion,50,https://www.youtube.com/watch?v=BaIc7rttYEc,https://www.albumoftheyear.org/album/15683-opeth-pale-communion.php
Ty Segall,Manipulator,60,https://www.youtube.com/watch?v=aXou_Y-8fcQ,https://www.albumoftheyear.org/album/16607-ty-segall-manipulator.php
Raury,Indigo Child,40,https://www.youtube.com/watch?v=K-o3nS4o1Eg,https://www.albumoftheyear.org/album/19714-raury-indigo-child.php
The Wytches,Annabel Dream Reader,80,https://www.youtube.com/watch?v=frlWC9ptkX8,https://www.albumoftheyear.org/album/17540-the-wytches-annabel-dream-reader.php
Royal Blood,Royal Blood,50,https://www.youtube.com/watch?v=guCMYIlKSac,https://www.albumoftheyear.org/album/19133-royal-blood-royal-blood.php
The Bug,Angels and Devils,60,https://www.youtube.com/watch?v=i6Al4qaREwY,https://www.albumoftheyear.org/album/16656-the-bug-angels-and-devils.php
Pallbearer,Foundations of Burden,60,https://www.youtube.com/watch?v=b9tESaZ6hFc,https://www.albumoftheyear.org/album/16539-pallbearer-foundations-of-burden.php
Botanist,VI: Flora,80,https://www.youtube.com/watch?v=uNgQD02sJYc,https://www.albumoftheyear.org/album/20173-botanist-vi-flora.php
Travis Scott,Days Before Rodeo,30,https://www.youtube.com/watch?v=OUzEUsNepC4,https://www.albumoftheyear.org/album/19775-travis-scott-days-before-rodeo.php
Mick Jenkins,The Water[s],80,https://www.youtube.com/watch?v=raY3t5Ukt4k,https://www.albumoftheyear.org/album/19696-mick-jenkins-the-waters.php
Porter Robinson,Worlds,50,https://www.youtube.com/watch?v=A4YA1ugNEaM,https://www.albumoftheyear.org/album/18184-porter-robinson-worlds.php
Spooky Black,Leaving,50,https://www.youtube.com/watch?v=zI6H-QWAZog,https://www.albumoftheyear.org/album/45973-spooky-black-leaving.php
Watsky,All You Can Do,40,https://www.youtube.com/watch?v=gt70XZHH5AI,https://www.albumoftheyear.org/album/32950-watsky-all-you-can-do.php
The Underachievers,Cellar Door: Terminus Ut Exordium,70,https://www.youtube.com/watch?v=XwouQHOyOQA,https://www.albumoftheyear.org/album/18671-the-underachievers-cellar-door-terminus-ut-exordium.php
FKA twigs,LP1,80,https://www.youtube.com/watch?v=LriAU0of3u4,https://www.albumoftheyear.org/album/16605-fka-twigs-lp1.php
Michael Cera,true that,50,https://www.youtube.com/watch?v=-obIKHZvohA,https://www.albumoftheyear.org/album/18840-michael-cera-true-that.php
Spoon,They Want My Soul,70,https://www.youtube.com/watch?v=0-kjcZRAxcs,https://www.albumoftheyear.org/album/16544-spoon-they-want-my-soul.php
PARTYNEXTDOOR,PARTYNEXTDOOR TWO,20,https://www.youtube.com/watch?v=8p4Lcyby3ZQ,https://www.albumoftheyear.org/album/17964-partynextdoor-partynextdoor-2.php
Sir Michael Rocks,Banco,70,https://www.youtube.com/watch?v=F0FDvjCOCTQ,https://www.albumoftheyear.org/album/17796-sir-michael-rocks-banco.php
Shabazz Palaces,Lese Majesty,50,https://www.youtube.com/watch?v=pd8EVQgm_DQ,https://www.albumoftheyear.org/album/15766-shabazz-palaces-lese-majesty.php
Common,Nobody's Smiling,60,https://www.youtube.com/watch?v=O5WQNBn9q8g,https://www.albumoftheyear.org/album/16530-common-nobodys-smiling.php
Joyce Manor,Never Hungover Again,60,https://www.youtube.com/watch?v=kjSTPQQg194,https://www.albumoftheyear.org/album/16857-joyce-manor-never-hungover-again.php
Fallujah,The Flesh Prevails,40,https://www.youtube.com/watch?v=kG_nR0Pcywg,https://www.albumoftheyear.org/album/18445-fallujah-the-flesh-prevails.php
La Roux,Trouble in Paradise,80,https://www.youtube.com/watch?v=Wc1nLKO2daI,https://www.albumoftheyear.org/album/16018-la-roux-trouble-in-paradise.php
Neil Cicierega,Mouth Silence,80,https://www.youtube.com/watch?v=cLgarIGTAe0,https://www.albumoftheyear.org/album/26070-neil-cicierega-mouth-silence.php
Lazer/Wulf,The Beast of Left and Right,70,https://www.youtube.com/watch?v=SRC5BGunQ7s,https://www.albumoftheyear.org/album/240456-lazerwulf-the-beast-of-left-and-right.php
Morrissey,World Peace Is None of Your Business,50,https://www.youtube.com/watch?v=GMddfZCiiQ4,https://www.albumoftheyear.org/album/16056-morrissey-world-peace-is-none-of-your-business.php
Weird Al Yankovic,Mandatory Fun,70,https://www.youtube.com/watch?v=dbP8F2bnfIc,https://www.albumoftheyear.org/album/17205-weird-al-yankovic-mandatory-fun.php
Kyary Pamyu Pamyu,ピカピカふぁんたじん [Pika Pika Fantajin],70,https://www.youtube.com/watch?v=LkUQX0Gqo6Q,https://www.albumoftheyear.org/album/17195-kyary-pamyu-pamyu-pika-pika-fantajin.php
Wolves in the Throne Room,Celestite,80,https://www.youtube.com/watch?v=vekiCfWRstU,https://www.albumoftheyear.org/album/16217-wolves-in-the-throne-room-celestite.php
Sia,1000 Forms of Fear,70,https://www.youtube.com/watch?v=PiL_FfqyVfk,https://www.albumoftheyear.org/album/15682-sia-1000-forms-of-fear.php
Antemasque,Antemasque,70,https://www.youtube.com/watch?v=d9sGdZvF_R8,https://www.albumoftheyear.org/album/17141-antemasque-antemasque.php
Ab-Soul,These Days...,50,https://www.youtube.com/watch?v=VRclyW74J_k,https://www.albumoftheyear.org/album/16460-ab-soul-these-days.php
Riff Raff,Neon Icon,50,https://www.youtube.com/watch?v=Rhxuyujfep8,https://www.albumoftheyear.org/album/12021-riff-raff-neon-icon.php
A Sunny Day in Glasgow,Sea When Absent,70,https://www.youtube.com/watch?v=M0EU9vXGHgk,https://www.albumoftheyear.org/album/14615-a-sunny-day-in-glasgow-sea-when-absent.php
Mastodon,Once More 'Round the Sun,70,https://www.youtube.com/watch?v=Lyf7TP5pdYQ,https://www.albumoftheyear.org/album/15470-mastodon-once-more-round-the-sun.php
Lone,Reality Testing,30,https://www.youtube.com/watch?v=26axVHigRdY,https://www.albumoftheyear.org/album/14634-lone-reality-testing.php
Lana Del Rey,Ultraviolence,20,https://www.youtube.com/watch?v=SXDRPJLqh8Y,https://www.albumoftheyear.org/album/15950-lana-del-rey-ultraviolence.php
The Soft Pink Truth,Why Do The Heathen Rage?,70,https://www.youtube.com/watch?v=f-b5PravLXk,https://www.albumoftheyear.org/album/16568-the-soft-pink-truth-why-do-the-heathen-rage.php
Caustic Window,Caustic Window LP,60,https://www.youtube.com/watch?v=2XdD_BJ5D18,https://www.albumoftheyear.org/album/17081-caustic-window-caustic-window.php
ZelooperZ,HELP,60,https://www.youtube.com/watch?v=mM3eEJeQih8,https://www.albumoftheyear.org/album/16970-zelooperz-help.php
Trap Them,Blissfucker,50,https://www.youtube.com/watch?v=0k_hTuQiU8E,https://www.albumoftheyear.org/album/24469-trap-them-blissfucker.php
clipping.,CLPPNG,90,https://www.youtube.com/watch?v=su4ZsUDJWcQ,https://www.albumoftheyear.org/album/16252-clipping-clppng.php
Jack White,Lazaretto,50,https://www.youtube.com/watch?v=__MzJoGgYLk,https://www.albumoftheyear.org/album/14614-jack-white-lazaretto.php
Mayhem,Esoteric Warfare,70,https://www.youtube.com/watch?v=9fIpMIsf_o0,https://www.albumoftheyear.org/album/16476-mayhem-esoteric-warfare.php
Open Mike Eagle,Dark Comedy,80,https://www.youtube.com/watch?v=r4Wtbsz3EkU,https://www.albumoftheyear.org/album/16819-open-mike-eagle-dark-comedy.php
Bones,Garbage,60,https://www.youtube.com/watch?v=QVtTjuLERT4,https://www.albumoftheyear.org/album/16668-bones-garbage.php
Parquet Courts,Sunbathing Animal,40,https://www.youtube.com/watch?v=QZkHxln2jQw,https://www.albumoftheyear.org/album/14613-parquet-courts-sunbathing-animal.php
Apathy,Connecticut Casual,80,https://www.youtube.com/watch?v=BqH_kA0BN98,https://www.albumoftheyear.org/album/17103-apathy-connecticut-casual.php
Sharon Van Etten,Are We There,60,https://www.youtube.com/watch?v=VFBMewMCCxQ,https://www.albumoftheyear.org/album/13948-sharon-van-etten-are-we-there.php
Eyehategod,Eyehategod,60,https://www.youtube.com/watch?v=k53xc1uVMXM,https://www.albumoftheyear.org/album/14972-eyehategod-eyehategod.php
Owen Pallett,In Conflict,70,https://www.youtube.com/watch?v=A46QN81TRQc,https://www.albumoftheyear.org/album/13445-owen-pallett-in-conflict.php
Trash Talk,No Peace,50,https://www.youtube.com/watch?v=CvqtFg4CDLc,https://www.albumoftheyear.org/album/15272-trash-talk-no-peace.php
Ben Frost,A U R O R A,50,https://www.youtube.com/watch?v=Blz9I0q2Hq8,https://www.albumoftheyear.org/album/14649-ben-frost-a-u-r-o-r-a.php
Blu,Good To Be Home,60,https://www.youtube.com/watch?v=Od3bBCq5mkY,https://www.albumoftheyear.org/album/16156-blu-good-to-be-home.php
The Roots,...And Then You Shoot Your Cousin,40,https://www.youtube.com/watch?v=7BByISrInfI,https://www.albumoftheyear.org/album/14827-the-roots-and-then-you-shoot-your-cousin.php
Coldplay,Ghost Stories,40,https://www.youtube.com/watch?v=FihAfj0FALk,https://www.albumoftheyear.org/album/14112-coldplay-ghost-stories.php
USA Out of Vietnam,Crashing Diseases and Incurable Airplanes,70,https://www.youtube.com/watch?v=3MnBA__QrfY,https://www.albumoftheyear.org/album/15492-usa-out-of-vietnam-crashing-diseases-and-incurable-airplanes.php
Little Dragon,Nabuma Rubberband,60,https://www.youtube.com/watch?v=KVD4K6dQ5ss,https://www.albumoftheyear.org/album/13596-little-dragon-nabuma-rubberband.php
Swans,To Be Kind,100,https://www.youtube.com/watch?v=8NQyDKbGVOg,https://www.albumoftheyear.org/album/13202-swans-to-be-kind.php
The Black Keys,Turn Blue,40,https://www.youtube.com/watch?v=CklabgHYnGA,https://www.albumoftheyear.org/album/14415-the-black-keys-turn-blue.php
TOBACCO,Ultima II Massage,80,https://www.youtube.com/watch?v=jQfCJVAwFL8,https://www.albumoftheyear.org/album/14844-tobacco-ultima-ii-massage.php
Agalloch,The Serpent & the Sphere,60,https://www.youtube.com/watch?v=UrCN1B8QtDw&t=91s,https://www.albumoftheyear.org/album/15692-agalloch-the-serpent-the-sphere.php
Chromeo,White Women,50,https://www.youtube.com/watch?v=WX1qWv05ILU,https://www.albumoftheyear.org/album/14396-chromeo-white-women.php
Vallenfyre,Splinters,70,https://www.youtube.com/watch?v=fopTU6h2tjU,https://www.albumoftheyear.org/album/24094-vallenfyre-splinters.php
Mac Miller,Faces,60,https://www.youtube.com/watch?v=RjWLVFVlof0,https://www.albumoftheyear.org/album/16124-mac-miller-faces.php
AJJ,Christmas Island,50,https://www.youtube.com/watch?v=h64DvnMaCnU,https://www.albumoftheyear.org/album/15441-ajj-christmas-island.php
BADBADNOTGOOD,III,70,https://www.youtube.com/watch?v=sVZ5oiYKc5g,https://www.albumoftheyear.org/album/14725-badbadnotgood-iii.php
Tune-Yards,Nikki Nack,80,https://www.youtube.com/watch?v=yS27JEUJXXc,https://www.albumoftheyear.org/album/14113-tune-yards-nikki-nack.php
Lykke Li,I Never Learn,60,https://www.youtube.com/watch?v=U6Zbc8Q3Jgo,https://www.albumoftheyear.org/album/14008-lykke-li-i-never-learn.php
Lord Mantis,Death Mask,60,https://www.youtube.com/watch?v=5O52mY0F9LQ,https://www.albumoftheyear.org/album/24467-lord-mantis-death-mask.php
Ought,More Than Any Other Day,70,https://www.youtube.com/watch?v=PhCE3XxgHSQ,https://www.albumoftheyear.org/album/15418-ought-more-than-any-other-day.php
Pixies,Indie Cindy,40,https://www.youtube.com/watch?v=rw4YjdWaswE,https://www.albumoftheyear.org/album/14464-pixies-indie-cindy.php
Neil Cicierega,Mouth Sounds,80,https://www.youtube.com/watch?v=cLgarIGTAe0,https://www.albumoftheyear.org/album/26069-neil-cicierega-mouth-sounds.php
Sleaford Mods,Divide and Exit,60,https://www.youtube.com/watch?v=RO4Gc_tF6Ck,https://www.albumoftheyear.org/album/15414-sleaford-mods-divide-and-exit.php
Damon Albarn,Everyday Robots,50,https://www.youtube.com/watch?v=4-Ds7dKjIRE,https://www.albumoftheyear.org/album/12956-damon-albarn-everyday-robots.php
Future,Honest,20,https://www.youtube.com/watch?v=d1kwJtkFtwA,https://www.albumoftheyear.org/album/8895-future-honest.php
Chet Faker,Built On Glass,30,https://www.youtube.com/watch?v=71iEgW0ABhY,https://www.albumoftheyear.org/album/14632-chet-faker-built-on-glass.php
Thantifaxath,Sacred White Noise,80,https://www.youtube.com/watch?v=W1APvyVVm-4,https://www.albumoftheyear.org/album/15124-thantifaxath-sacred-white-noise.php
Pharoahe Monch,PTSD,70,https://www.youtube.com/watch?v=scJ9fS5S7bo,https://www.albumoftheyear.org/album/15123-pharoahe-monch-ptsd.php
John Frusciante,Enclosure,20,https://www.youtube.com/watch?v=qUFXgTdYBwk,https://www.albumoftheyear.org/album/14810-john-frusciante-enclosure.php
OFF!,Wasted Years,70,https://www.youtube.com/watch?v=I4YvFQPplxQ,https://www.albumoftheyear.org/album/12890-off-wasted-years.php
Avey Tare's Slasher Flicks,Enter the Slasher House,50,https://www.youtube.com/watch?v=dpO20mTsOpQ,https://www.albumoftheyear.org/album/13536-avey-tares-slasher-flicks-enter-the-slasher-house.php
SZA,Z,40,https://www.youtube.com/watch?v=97v_pftI5yM,https://www.albumoftheyear.org/album/14805-sza-z.php
Girl Talk & Freeway,Broken Ankles EP,80,https://www.youtube.com/watch?v=TSgrGqOIXGw,https://www.albumoftheyear.org/album/14477-girl-talk-freeway-broken-ankles.php
Ratking,So It Goes,80,https://www.youtube.com/watch?v=u8_m_s9NhLk,https://www.albumoftheyear.org/album/14681-ratking-so-it-goes.php
Todd Terje,It's Album Time,60,https://www.youtube.com/watch?v=xTnE5MpqHvI,https://www.albumoftheyear.org/album/14459-todd-terje-its-album-time.php
Cloud Nothings,Here and Nowhere Else,60,https://www.youtube.com/watch?v=dXDCTqOPNqs,https://www.albumoftheyear.org/album/13207-cloud-nothings-here-and-nowhere-else.php
White Hinterland,Baby,80,https://www.youtube.com/watch?v=Yc6e--9NCOs,https://www.albumoftheyear.org/album/14401-white-hinterland-baby.php
CunninLynguists,Strange Journey Volume Three,70,https://www.youtube.com/watch?v=-yAzXtjPqR8,https://www.albumoftheyear.org/album/18070-cunninlynguists-strange-journey-volume-three.php
Timber Timbre,Hot Dreams,80,https://www.youtube.com/watch?v=csJSEJmKjYc,https://www.albumoftheyear.org/album/12226-timber-timbre-hot-dreams.php
Mac DeMarco,Salad Days,50,https://www.youtube.com/watch?v=UuvtAqrcSOo,https://www.albumoftheyear.org/album/13033-mac-demarco-salad-days.php
IDYLLS,Prayer for Terrene,80,https://www.youtube.com/watch?v=VbXaF5EmTFk,https://www.albumoftheyear.org/album/39984-idylls-prayer-for-terrene.php
Liars,Mess,80,https://www.youtube.com/watch?v=19ecDCf3iLY,https://www.albumoftheyear.org/album/12819-liars-mess.php
Future Islands,Singles,70,https://www.youtube.com/watch?v=Zr4YJIqx31c,https://www.albumoftheyear.org/album/12725-future-islands-singles.php
La Dispute,Rooms of the House,70,https://www.youtube.com/watch?v=_7Rfp95Jcw8,https://www.albumoftheyear.org/album/14379-la-dispute-rooms-of-the-house.php
NoCanDo,Jimmy the Burnout,60,https://www.youtube.com/watch?v=mM40Rp0m5AA,https://www.albumoftheyear.org/album/14369-nocando-jimmy-the-burnout.php
The War on Drugs,Lost in the Dream,70,https://www.youtube.com/watch?v=lQ3OTq63SDY,https://www.albumoftheyear.org/album/11625-the-war-on-drugs-lost-in-the-dream.php
Skrillex,Recess,50,https://www.youtube.com/watch?v=a1eL0IQk5VI,https://www.albumoftheyear.org/album/14256-skrillex-recess.php
Sisyphus,Sisyphus,70,https://www.youtube.com/watch?v=Fex6mMwSN3c,https://www.albumoftheyear.org/album/14005-sisyphus-sisyphus.php
White Suns,Totem,80,https://www.youtube.com/watch?v=1WP-MMO45NY,https://www.albumoftheyear.org/album/14254-white-suns-totem.php
Tycho,Awake,60,https://www.youtube.com/watch?v=zWJVs2acHZg,https://www.albumoftheyear.org/album/12089-tycho-awake.php
Freddie Gibbs & Madlib,Piñata,90,https://www.youtube.com/watch?v=H2fc-AaU0Sw,https://www.albumoftheyear.org/album/14135-freddie-gibbs-madlib-pinata.php
Onyx,Wakedafucup,70,https://www.youtube.com/watch?v=T2i-R2Bru2s,https://www.albumoftheyear.org/album/40277-onyx-wakedafucup.php
Ibibio Sound Machine,Ibibio Sound Machine,70,https://www.youtube.com/watch?v=-qsmQxWkiAs,https://www.albumoftheyear.org/album/14437-ibibio-sound-machine-ibibio-sound-machine.php
Evian Christ,Waterfall,70,https://www.youtube.com/watch?v=ZFQzmNCJh6I,https://www.albumoftheyear.org/album/12864-evian-christ-waterfall.php
MØ,No Mythologies to Follow,60,https://www.youtube.com/watch?v=nQ9h3KOYNhY,https://www.albumoftheyear.org/album/12027-mo-no-mythologies-to-follow.php
Real Estate,Atlas,30,https://www.youtube.com/watch?v=HdRbrgxxBuU,https://www.albumoftheyear.org/album/12821-real-estate-atlas.php
Pharrell Williams,G I R L,30,https://www.youtube.com/watch?v=CRPhFCPbrpQ,https://www.albumoftheyear.org/album/13826-pharrell-williams-g-i-r-l.php
Carla Bozulich,Boy,80,https://www.youtube.com/watch?v=rJ-GxWyqnu0,https://www.albumoftheyear.org/album/14133-carla-bozulich-boy.php
St. Vincent,St. Vincent,70,https://www.youtube.com/watch?v=qP2hHvB4d_Y,https://www.albumoftheyear.org/album/11789-st-vincent-st-vincent.php
Beck,Morning Phase,40,https://www.youtube.com/watch?v=BrAgo1Qh4uk,https://www.albumoftheyear.org/album/12275-beck-morning-phase.php
Migos,No Label 2,50,https://www.youtube.com/watch?v=s6WkQrRC35c,https://www.albumoftheyear.org/album/21534-migos-no-label-2.php
The Hotelier,"Home, Like Noplace is There",60,https://www.youtube.com/watch?v=B42U6Puyx7U,https://www.albumoftheyear.org/album/13847-the-hotelier-home-like-noplace-is-there.php
Schoolboy Q,Oxymoron,70,https://www.youtube.com/watch?v=FPsrNDt81aM,https://www.albumoftheyear.org/album/11871-schoolboy-q-oxymoron.php
Wild Beasts,Present Tense,70,https://www.youtube.com/watch?v=MBkph9YoG8w,https://www.albumoftheyear.org/album/12723-wild-beasts-present-tense.php
Artificial Brain,Labyrinth Constellation,80,https://www.youtube.com/watch?v=JQbidnJumDs,https://www.albumoftheyear.org/album/26096-artificial-brain-labyrinth-constellation.php
Angel Olsen,Burn Your Fire for No Witness,50,https://www.youtube.com/watch?v=36W_fuo6k4s,https://www.albumoftheyear.org/album/11134-angel-olsen-burn-your-fire-for-no-witness.php
G Herbo,Welcome To Fazoland,70,https://www.youtube.com/watch?v=ku9BgerCj_k,https://www.albumoftheyear.org/album/13919-g-herbo-welcome-to-fazoland.php
Sun Kil Moon,Benji,90,https://www.youtube.com/watch?v=ZTIJvNmsQgo,https://www.albumoftheyear.org/album/12003-sun-kil-moon-benji.php
Temples,Sun Structures,50,https://www.youtube.com/watch?v=BxUup9eAILs,https://www.albumoftheyear.org/album/11241-temples-sun-structures.php
The Glitch Mob,Love Death Immortality,30,https://www.youtube.com/watch?v=J_fZGm7NHbE,https://www.albumoftheyear.org/album/13540-the-glitch-mob-love-death-immortality.php
Have a Nice Life,The Unnatural World,80,https://www.youtube.com/watch?v=NRYIEL8sSdE,https://www.albumoftheyear.org/album/13060-have-a-nice-life-the-unnatural-world.php
Sunn O))) & Ulver,Terrestrials,60,https://www.youtube.com/watch?v=L8IsRJlOFzU,https://www.albumoftheyear.org/album/13367-sunn-o-ulver-terrestrials.php
Xiu Xiu,Angel Guts: Red Classroom,70,https://www.youtube.com/watch?v=nzO5rysgAQs,https://www.albumoftheyear.org/album/12005-xiu-xiu-angel-guts-red-classroom.php
Young Fathers,Dead,60,https://www.youtube.com/watch?v=D5GI7_pGOJ0,https://www.albumoftheyear.org/album/12804-young-fathers-dead.php
